kernel,shape_tag,M,N,K,dtype,BM,BN,BK,stages,warps,group_m,flatten,ws,num_sms,ms,tflops
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,4,8,0,0,0,21.923263549804688,401.2218802289755
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,4,8,1,132,1,2601.99853515625,3.380514209889743
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,8,8,0,0,0,27.580320358276367,318.92642681245894
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,8,8,1,132,0,0.00309676525749914,2840413.234715593
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,8,8,0,0,0,27.77257537841797,316.7186658909361
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,8,8,1,132,1,1864.9091796875,4.7166334521887805
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,4,8,0,0,0,25.104000091552734,350.3861133735338
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,4,8,1,132,0,0.0031045565604353727,2833284.83504081
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,4,8,0,0,0,25.113279342651367,350.256647178255
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,4,8,1,132,1,2576.525390625,3.4139360916890826
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,8,8,0,0,0,25.22662353515625,348.68293055349307
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,8,8,1,132,0,0.0030962087456946788,2840923.7698973264
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,8,8,0,0,0,25.205440521240234,348.9759686919841
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,2,8,8,1,132,1,3696.968017578125,2.3792721441962326
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,4,8,0,0,0,24.862911224365234,353.7837119246107
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,4,8,1,132,0,0.003105947855131134,2832015.6784591693
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,4,8,0,0,0,24.87923240661621,353.5516240392058
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,4,8,1,132,1,2278.6689453125,3.8601890986852814
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,8,8,0,0,0,24.853759765625,353.91397942028044
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,8,8,1,132,0,0.003115508805453908,2823324.7188420226
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,8,8,0,0,0,24.863231658935547,353.77915239939415
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,3,8,8,1,132,1,1935.8897705078125,4.54369518151886
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,4,8,0,0,0,24.944576263427734,352.6254737429359
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,4,8,1,132,0,0.0031166316210210583,2822307.5717002
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,4,8,0,0,0,24.952768325805664,352.5097058313668
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,4,8,1,132,1,2086.631103515625,4.21545188672212
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,8,8,0,0,0,24.879743576049805,353.54436010648664
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,8,8,1,132,0,0.003095652213644074,2841434.507222503
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,8,8,0,0,0,24.883167266845703,353.4957157133249
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,4,8,8,1,132,1,1885.997802734375,4.663893568409871
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,4,8,0,0,0,24.909791946411133,353.11788396832804
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,4,8,1,132,0,0.0031014956878093274,2836081.009811407
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,4,8,0,0,0,24.94767951965332,352.5816104571409
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,8,8,0,0,0,24.747743606567383,355.4301015092849
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,8,8,1,132,0,0.003097543907515182,2839699.2213305333
ws,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,8,8,0,0,0,24.7857608795166,354.8849303019481
persistent,"n,n,n//8",32768,32768,4096,bf16,128,64,64,5,8,8,1,132,1,1852.418701171875,4.7484367419975975
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,4,8,0,0,0,16.60688018798828,529.6655917690183
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,4,8,1,132,0,0.003106504391230967,2831508.317528084
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,4,8,0,0,0,16.569503784179688,530.8603767969428
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,4,8,1,132,1,1672.611083984375,5.258899158586569
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,8,8,0,0,0,20.033344268798828,439.07262333167114
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,8,8,1,132,0,0.00310054057705644,2836954.6547133876
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,8,8,0,0,0,20.151424407958984,436.4998148088184
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,2,8,8,1,132,1,2098.911376953125,4.1907881956296835
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,4,8,0,0,0,16.667871475219727,527.7274327010039
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,4,8,1,132,0,0.0031139115304315247,2824772.9379097163
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,4,8,0,0,0,16.68454360961914,527.2000977681396
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,4,8,1,132,1,1508.3321533203125,5.831668444410629
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,8,8,0,0,0,17.001184463500977,517.3811884161312
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,8,8,1,132,0,0.003104278303520835,2833538.801025532
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,8,8,0,0,0,16.99283218383789,517.6354904848694
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,3,8,8,1,132,1,1359.0697021484375,6.4721426784093605
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,4,8,0,0,0,15.760255813598633,558.118670549646
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,4,8,1,132,0,0.0031062456648470018,2831744.1604031185
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,4,8,0,0,0,15.779168128967285,557.4497305761129
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,4,8,1,132,1,1293.7083740234375,6.799131240723224
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,8,8,0,0,0,18.761184692382812,468.84528703452725
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,8,8,1,132,0,0.003105403557256387,2832512.0584260924
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,8,8,0,0,0,18.78553581237793,468.2375371168379
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,4,8,8,1,132,1,1290.54638671875,6.8157898954506475
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,4,8,0,0,0,16.361631393432617,537.6048885772269
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,4,8,1,132,0,0.003108173967136637,2829987.3543794206
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,4,8,0,0,0,16.346336364746094,538.1079176358078
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,8,8,0,0,0,18.899168014526367,465.42223527761143
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,8,8,1,132,0,0.0031258947820517057,2813944.0497848797
ws,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,8,8,0,0,0,18.8787841796875,465.9247618113086
persistent,"n,n,n//8",32768,32768,4096,bf16,128,128,64,5,8,8,1,132,1,1294.3709716796875,6.7956507173468435
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,4,8,0,0,0,23.104511260986328,380.7088980523406
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,4,8,1,132,0,0.003110285750673419,2828065.884397769
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,4,8,0,0,0,23.13100814819336,380.2727907860348
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,4,8,1,132,1,1598.8211669921875,5.501611564697893
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,8,8,0,0,0,23.054399490356445,381.53641893328717
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,8,8,1,132,0,0.003107649159797451,2830465.271305371
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,8,8,0,0,0,23.147903442382812,379.9952355988635
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,2,8,8,1,132,1,2832.054931640625,3.105904805706708
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,4,8,0,0,0,23.775423049926758,369.9657837312424
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,4,8,1,132,0,0.0031116460511807055,2826829.5550100715
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,4,8,0,0,0,23.762144088745117,370.1725311216444
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,4,8,1,132,1,1419.132568359375,6.198217994797308
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,8,8,0,0,0,23.6212158203125,372.3810446134619
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,8,8,1,132,0,0.0031088141979962853,2829404.5452691643
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,8,8,0,0,0,23.628992080688477,372.25849465652317
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,3,8,8,1,132,1,1506.6949462890625,5.838005260369706
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,4,8,0,0,0,21.508832931518555,408.952594044208
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,4,8,1,132,0,0.0031084912633033176,2829698.48622338
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,4,8,0,0,0,21.535871505737305,408.43914860212
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,4,8,1,132,1,1376.7222900390625,6.38915566766804
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,8,8,0,0,0,21.534528732299805,408.46461659570343
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,8,8,1,132,0,0.003096070834971239,2841050.315403947
ws,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,8,8,0,0,0,21.56470489501953,407.89303934502243
persistent,"n,n,n//8",32768,32768,4096,bf16,256,64,64,4,8,8,1,132,1,1491.437744140625,5.89772724792905
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,4,8,0,0,0,48.21603012084961,182.43088450379054
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,4,8,1,132,0,0.003106548700201432,2831467.9314821786
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,4,8,0,0,0,48.159423828125,182.64531265158328
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,4,8,1,132,1,1284.3465576171875,6.84869124306071
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,8,8,0,0,0,25.02227210998535,351.53054780736096
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,8,8,1,132,0,0.0031031579404187048,2834561.8209239957
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,8,8,0,0,0,25.226911544799805,348.6789497234829
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,2,8,8,1,132,1,1864.4256591796875,4.717856664812325
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,4,8,0,0,0,54.97404861450195,160.00446108470936
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,4,8,1,132,0,0.0030931478750932475,2843735.0483745714
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,4,8,0,0,0,55.06617736816406,159.73676479118322
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,8,8,0,0,0,15.49027156829834,567.8462758657936
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,8,8,1,132,0,0.003107142902860817,2830926.448252263
ws,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,8,8,0,0,0,15.506400108337402,567.2556467492775
persistent,"n,n,n//8",32768,32768,4096,bf16,256,128,64,3,8,8,1,132,1,1272.40869140625,6.912946352548621
ws,"n,n//8,n",32768,4096,32768,bf16,64,64,64,2,4,8,0,0,0,31.44806480407715,279.70220352215796
persistent,"n,n//8,n",32768,4096,32768,bf16,64,64,64,2,4,8,1,132,0,0.003100540593837027,2836954.6393593666
